DATE,CODE,PUBLISHER,TITLE,PRICE
03/22/23,JAN231864,SOURCE POINT PRESS,Nightwalkers #3 (Of 5)(Cover A Joe Bocardo),$3.99 
03/22/23,JAN231865,SOURCE POINT PRESS,Nightwalkers #3 (Of 5)(Cover B Joe Bocardo Virgin Variant),$3.99 
03/22/23,JAN231868,SOURCE POINT PRESS,Zombicide Day One #3 (Of 4)(Cover A Fabio Babich & Tarek Moutran),$3.99 
03/22/23,JAN231869,SOURCE POINT PRESS,Zombicide Day One #3 (Of 4)(Cover B Riccardo Crosa),$3.99 
03/22/23,JUL229237,SQUARE ENIX BOOKS,Chocobo And The Airship A Final Fantasy Picture Book HC,$17.99 
03/22/23,JAN231880,SUMERIAN COMICS,Firstborns #4 (Of 5)(Cover A Luca Vassallo),$3.99 
03/22/23,JAN231881,SUMERIAN COMICS,Firstborns #4 (Of 5)(Cover B Luca Vassallo),$3.99 
03/22/23,JAN231879,SUMERIAN COMICS,Kingdom Come Deliverance Volume 1 TP,$16.99 
03/22/23,JAN231889,SUMERIAN COMICS,Popscars #1 (Of 6)(Cover A Santi Guillen),$3.99 
03/22/23,JAN231890,SUMERIAN COMICS,Popscars #1 (Of 6)(Cover B Santi Guillen),$3.99 
03/22/23,JAN231891,SUMERIAN COMICS,Popscars #1 (Of 6)(Cover C Santi Guillen),$3.99 
03/22/23,JAN231892,SUMERIAN COMICS,Popscars #1 (Of 6)(Cover D Santi Guillen),AR
03/22/23,JAN231893,SUMERIAN COMICS,Popscars #1 (Of 6)(Cover E Santi Guillen),AR
03/22/23,JAN231091,TITAN BOOKS,Life Is Strange Steph's Story Novel SC,$15.95
03/22/23,SEP228162,TITAN COMICS,Gun Honey Blood For Blood #3 (Of 4)(2nd Printing Cover A Junggeun Yoon Copic Variant),$3.99
03/22/23,JAN231084,TITAN COMICS,Moriarty A Clockwork Empire #2 (Cover A Claudia Caranfa),$4.99
03/22/23,JAN231085,TITAN COMICS,Moriarty A Clockwork Empire #2 (Cover B Stevan Subic),$4.99
03/22/23,JAN231086,TITAN COMICS,Moriarty A Clockwork Empire #2 (Cover C Heather Vaughan),$4.99
03/22/23,JUN222360,TOKYOPOP,Assassin's Creed Dynasty Volume 5 GN,$14.99 
03/22/23,JAN231907,TOYCOLLECTR,ToyCollectr Magazine #4,$14.99 
03/22/23,JAN231923,VALIANT ENTERTAINMENT,X-O Manowar Unconquered #1 (Cover A Liam Sharp),$3.99
03/22/23,JAN231924,VALIANT ENTERTAINMENT,X-O Manowar Unconquered #1 (Cover B Nimit Malavia),$3.99
03/22/23,JAN231925,VALIANT ENTERTAINMENT,X-O Manowar Unconquered #1 (Cover C Will Staehle),$3.99
03/22/23,JAN231926,VALIANT ENTERTAINMENT,X-O Manowar Unconquered #1 (Cover D Bob Layton Pre-Order Edition Variant),$3.99
03/22/23,JAN231927,VALIANT ENTERTAINMENT,X-O Manowar Unconquered #1 (Cover E Blank Variant),$3.99
03/22/23,JAN231929,VALIANT ENTERTAINMENT,X-O Manowar Unconquered #1 (Cover G Liam Sharp),AR
03/22/23,JAN231950,VAULT COMICS,Door To Door Night By Night #4 (Cover A Sally Cantirino & Dee Cunniffe),$4.99 
03/22/23,JAN231951,VAULT COMICS,Door To Door Night By Night #4 (Cover B Brian Hurtt),$4.99 
03/22/23,DEC221729,VAULT COMICS,Quest Aside Volume 1 TP,$17.99 
03/22/23,NOV221922,VAULT COMICS,Shadow Service Volume 3 TP,$17.99 
03/22/23,NOV221920,VAULT COMICS,West Of Sundown Volume 1 TP,$17.99 
03/22/23,JAN231959,VERSIFY,El Toro And Friends Volume 6 Tacos Today HC,$12.99
03/22/23,JAN231960,VISI8 ENTERTAINMENT,Changelings #2 (Of 7),$3.99 
03/22/23,JAN231961,VISI8 ENTERTAINMENT,Kara Guardian Of The Realms #2 (Of 11),$3.99
03/22/23,JAN232144,VIZ MEDIA,Alice In Borderland Volume 5 GN,$19.99 
03/22/23,JAN232145,VIZ MEDIA,Beast Complex Volume 2 GN,$12.99 
03/22/23,JAN232153,VIZ MEDIA,Children Of The Whales Volume 21 GN,$12.99 
03/22/23,JAN232147,VIZ MEDIA,Crazy Food Truck Volume 3 GN,$12.99 
03/22/23,JAN232142,VIZ MEDIA,Insomniacs After School Volume 1 GN,$12.99 
03/22/23,JAN232138,VIZ MEDIA,Jujutsu Kaisen Volume 19 GN,$9.99 
03/22/23,JAN232146,VIZ MEDIA,Mobile Suit Gundam Thunderbolt Volume 19 GN,$14.99 
03/22/23,JAN232149,VIZ MEDIA,Orochi The Perfect Edition Volume 4 GN,$26.99 
03/22/23,JAN232140,VIZ MEDIA,Spy x Family Volume 9 GN,$9.99 
03/22/23,DEC221886,YEN ON,Banished From The Hero's Party I Decided To Have A Quiet Life In The Countryside Light Novel Volume 8 SC,$15.00 
03/22/23,DEC221882,YEN ON,Executioner And Her Way Of Life Light Novel Volume 6 SC,$15.00 
03/22/23,DEC221880,YEN ON,Higehiro After Being Rejected I Shaved And Took In A High School Runaway Light Novel Volume 3 SC,$15.00 
03/22/23,DEC221877,YEN ON,Hollow Regalia Light Novel Volume 1 SC,$15.00 
03/22/23,DEC221878,YEN ON,Ishura The New Demon King War Light Novel Volume 3 SC,$15.00 
03/22/23,DEC221884,YEN ON,Our Last Crusade Or The Rise Of A New World Light Novel Volume 11 SC,$15.00 
03/22/23,DEC221888,YEN ON,Overlord Light Novel Volume 15 HC,$20.00 
03/22/23,DEC221883,YEN ON,Rascal Does Not Dream Of A Lost Singer Light Novel SC,$15.00 
03/22/23,DEC221885,YEN ON,Re:Zero Starting Life In Another World Light Novel Volume 21 SC,$15.00 
03/22/23,DEC221879,YEN ON,Secrets Of The Silent Witch Light Novel Volume 3 SC,$15.00 
03/22/23,NOV222069,YEN ON,Solo Leveling Light Novel Volume 7 SC,$15.00
03/22/23,DEC221889,YEN ON,Sword Art Online Light Novel Volume 26 SC,$15.00 
03/22/23,DEC221887,YEN ON,Wandering Witch The Journey Of Elaina Light Novel Volume 10 SC,$15.00 
03/22/23,DEC221872,YEN PRESS,Abandoned Empress Volume 4 GN,$20.00 
03/22/23,DEC221864,YEN PRESS,Banished From The Hero's Party I Decided To Live A Quiet Life In The Countryside Volume 4 GN,$13.00 
03/22/23,DEC221849,YEN PRESS,Call The Name Of The Night Volume 1 GN,$13.00 
03/22/23,DEC221856,YEN PRESS,Coffee Moon Volume 2 GN,$13.00 
03/22/23,DEC221868,YEN PRESS,Goblin Slayer Side Story II Dai Katana Volume 4 GN,$13.00 
03/22/23,DEC221859,YEN PRESS,Hirano And Kagiura Volume 2 GN,$13.00 
03/22/23,DEC221869,YEN PRESS,I Kept Pressing The 100-Million-Year Button and Came Out On Top Volume 2 GN,$13.00 
03/22/23,DEC221860,YEN PRESS,In The Land Of Leadale Volume 3 GN,$13.00 
03/22/23,DEC221870,YEN PRESS,Is It Wrong To Try To Pick Up Girls In A Dungeon II Volume 3 GN,$13.00 
03/22/23,DEC221865,YEN PRESS,I've Been Killing Slimes For 300 Years And Maxed Out My Level Volume 10 GN,$13.00 
03/22/23,DEC221853,YEN PRESS,Kiniro Mosaic Best Wishes GN,$17.00 
03/22/23,DEC221874,YEN PRESS,Love Of Kill Volume 11 GN,$13.00 
03/22/23,DEC221867,YEN PRESS,MonsTABOO Volume 3 GN,$13.00 
03/22/23,DEC221850,YEN PRESS,Otherworlder Exploring The Dungeon Volume 1 GN,$13.00 
03/22/23,DEC221873,YEN PRESS,Our Last Crusade Or The Rise Of A New World Volume 5 GN,$13.00 
03/22/23,DEC221875,YEN PRESS,Please Put Them On Takamine-san Volume 5 GN,$13.00 
03/22/23,DEC221871,YEN PRESS,Re:Zero Starting Life In Another World The Frozen Bond Volume 3 GN,$13.00 
03/22/23,DEC221863,YEN PRESS,Shadows House Volume 3 GN,$13.00 
03/22/23,DEC221862,YEN PRESS,She Loves To Cook And She Loves To Eat Volume 2 GN,$15.00 
03/22/23,DEC221858,YEN PRESS,Shy Volume 2 GN,$13.00 
03/22/23,DEC221866,YEN PRESS,So What's Wrong With Getting Reborn As A Goblin Volume 2 GN,$13.00 
03/22/23,DEC221857,YEN PRESS,Studio Apartment Good Lighting Angel Included Volume 2 GN,$13.00 
03/22/23,DEC221854,YEN PRESS,Touring After The Apocalypse Volume 2 GN,$13.00 
03/22/23,DEC221852,YEN PRESS,Villainess Stans The Heroes Playing the Antagonist To Support Her Faves Volume 1 GN,$13.00 
03/22/23,DEC221876,YEN PRESS,Yowamushi Pedal Volume 22 GN,$24.00 
03/22/23,JAN232004,ZENESCOPE ENTERTAINMENT,Belle From Beyond #1 (Cover A Brandon Peterson),$5.99 
03/22/23,JAN232005,ZENESCOPE ENTERTAINMENT,Belle From Beyond #1 (Cover B Igor Vitorino),$5.99 
03/22/23,JAN232006,ZENESCOPE ENTERTAINMENT,Belle From Beyond #1 (Cover C John Royle),$5.99 
03/22/23,JAN232007,ZENESCOPE ENTERTAINMENT,Belle From Beyond #1 (Cover D Ignacio Noe),$5.99 
03/22/23,DEC221792,ZENESCOPE ENTERTAINMENT,Phoenix Files #2 (Of 3)(Cover A Drew Edward Johnson),$5.99 
03/22/23,DEC221793,ZENESCOPE ENTERTAINMENT,Phoenix Files #2 (Of 3)(Cover B Igor Vitorino),$5.99 
03/22/23,DEC221794,ZENESCOPE ENTERTAINMENT,Phoenix Files #2 (Of 3)(Cover C Pierluigi Abbondanza),$5.99 
03/22/23,DEC221795,ZENESCOPE ENTERTAINMENT,Phoenix Files #2 (Of 3)(Cover D Anthony Spay),$5.99 
03/22/23,JUL229004,Games - PAIZO,Campaign Builder Cities And Towns HC (5th Edition),AR
03/22/23,JUL229006,Games - PAIZO,Campaign Builder Cities And Towns Map Folio SC,AR
03/22/23,JUN229170,Games - SQUARE ENIX,Final Fantasy Trading Card Game Final Fantasy XIII Custom Starter Set,AR
03/22/23,SEP228211,Merchandise,Articulated Icons Arms Hands Wraps Flesh Pack,AR
03/22/23,SEP228212,Merchandise,Articulated Icons Ninja Weapons Pack,AR
03/22/23,MAY228601,Merchandise,Batman Animated Batman Redux 1/6 Scale Collectible Figure (Regular Edition),AR
03/22/23,MAY228602,Merchandise,Batman Animated Joker 1/6 Scale Collectible Figure (Regular Edition),AR
03/22/23,MAR228515,Merchandise,Bob Ross Toony Classic Bob Ross With Overalls 6 Inch Action Figure,AR
03/22/23,MAR228422,Merchandise,Bob Ross Toony Classic Bob Ross With Racoon 6 Inch Action Figure,AR
03/22/23,JUL229188,Merchandise,Boys Series Starlight 1/6 Action Figure (Deluxe Version),AR
03/22/23,JUL229187,Merchandise,Boys Series Starlight 1/6 Scale Action Figure,AR
03/22/23,JUN228010,Merchandise,Dark Crystal Crystal Shard 1/1 Scale Prop Replica,AR
03/22/23,APR228391,Merchandise,Dark Crystal Garthim 1/6 Scale Statue,AR
03/22/23,DEC228654,Merchandise,DC Direct Aquaman Wave 3 Aqualad 7 Inch Action Figure With Comic,AR
03/22/23,DEC228652,Merchandise,DC Direct Aquaman Wave 3 Aquaman 7 Inch Action Figure With Comic,AR
03/22/23,DEC228651,Merchandise,DC Direct Aquaman Wave 3 Black Manta 7 Inch Action Figure With Comic,AR
03/22/23,DEC228653,Merchandise,DC Direct Aquaman Wave 3 Ocean Master 7 Inch Action Figure With Comic,AR
03/22/23,NOV228312,Merchandise,DC Gaming 7 Inch Scale AK Earth-2 Batman Wave 9 Action Figure,AR
03/22/23,NOV228313,Merchandise,DC Gaming 7 Inch Scale Riddler Wave 9 Action Figure,AR
03/22/23,NOV228311,Merchandise,DC Gaming 7 Inch Scale Wave 9 Action Figure Assortment,AR
03/22/23,NOV228310,Merchandise,DC Multiverse 7 Inch Dark Nights Metal Gladiator Batman Action Figure,AR
03/22/23,NOV228308,Merchandise,DC Multiverse 7 Inch Flash Jay Garrick Action Figure,AR
03/22/23,NOV228139,Merchandise,DC Multiverse 7 Inch Infinite Frontier Joker Action Figure,AR
03/22/23,NOV228306,Merchandise,DC Multiverse 7 Inch Kon-El Superboy Action Figure,AR
03/22/23,NOV228307,Merchandise,DC Multiverse 7 Inch The Signal Duke Thomas Action Figure,AR
03/22/23,DEC228650,Merchandise,DC Multiverse Hush Batman 12 Inch Statue,AR
03/22/23,MAR229371,Merchandise,Disney Princess Series Bust-004 Ariel PVC Bust,AR
03/22/23,MAR229372,Merchandise,Disney Princess Series Bust-005 Jasmine PVC Bust,AR
03/22/23,MAR229373,Merchandise,Disney Princess Series Bust-006 Belle PVC Bust,AR
03/22/23,MAR229374,Merchandise,Disney Princess Series Bust-007 Rapunzel PVC Bust,AR
03/22/23,JUL218006,Merchandise,Dungeons And Dragons 3 Plush Charms Wave 1 Display (24 Count),AR
03/22/23,JUN228078,Merchandise,Five Nights At Freddy's Snap Nightmare Bonnie Figure,AR
03/22/23,JUN228079,Merchandise,Five Nights At Freddy's Snap Nightmare Chica And Toy Chica 2 Pack,AR
03/22/23,JUN228080,Merchandise,Five Nights At Freddy's Snap Nightmare Security Room Playset,AR
03/22/23,MAY229302,Merchandise,Game Of Thrones Sandor The Hound Clegane 1/6 Scale Figure,AR
03/22/23,JUN228824,Merchandise,Gamera 2 Legion Defo Real Soft Vinyl,AR
03/22/23,MAR228516,Merchandise,Gargoyles Bronx With Goliath Acessory 7 Inch Action Figure,AR
03/22/23,MAR228424,Merchandise,Gargoyles Demona 7 Inch Action Figure,AR
03/22/23,APR228864,Merchandise,Godzilla 2019 Toho Kaiju Series King Ghidora PVC Figure,AR
03/22/23,JUL228248,Merchandise,Godzilla Final Wars 2004 Monster X Defo Real Soft Vinyl,AR
03/22/23,MAY222199,Merchandise,Green Hornet Deluxe Kato Action Figure,AR
03/22/23,FEB229600,Merchandise,Hogwarts Goblet Mug,AR
03/22/23,DEC219541,Merchandise,How To Train Your Dragon Toothless Vinyl Piggy Bank,AR
03/22/23,MAY228024,Merchandise,Living Dead Dolls Presents Creepshow 1982 Father's Day Doll,AR
03/22/23,JUL228231,Merchandise,Lord Of The Rings Key To Bag End 1/1 Scale Prop Replica,AR
03/22/23,NOV218468,Merchandise,Marvel Comics EAA-139 Green Goblin Action Figure,AR
03/22/23,AUG222405,Merchandise,Marvel Select Apocalypse Action Figure,AR
03/22/23,JUN228006,Merchandise,Mini Epics Lord Of The Rings Frodo Baggins Redux Vinyl Figure,AR
03/22/23,JUN228008,Merchandise,Mini Epics Lord Of The Rings Treebeard Vinyl Figure,AR
03/22/23,MAR229558,Merchandise,Mini Epics Stranger Things Season 1 Will Byers Vinyl Figure,AR
03/22/23,JUL228091,Merchandise,Mystery Minis I Am Groot Series 1 12 Piece Blind Mystery Box Display,AR
03/22/23,JUL228470,Merchandise,Naruto Shippuden Epic 1/6 Scale God Of Shinobi Hashirama Statue,AR
03/22/23,MAR219163,Merchandise,One-12 Collective Marvel Bishop Action Figure,AR
03/22/23,JUL228092,Merchandise,Pocket POP I Am Groot PJs With Book Keychain,AR
03/22/23,JUL228094,Merchandise,Pocket POP I Am Groot With Cheese Puffs Keychain,AR
03/22/23,JUL228098,Merchandise,Pocket POP My Hero Academia Kurogiri FS Keychain,AR
03/22/23,JUN228105,Merchandise,POP Albums Biggie Smalls Born Again Vinyl Figure,AR
03/22/23,JUL228107,Merchandise,POP Albums Sir Mix-A-Lot Mack Daddy Vinyl Figure,AR
03/22/23,JUN228107,Merchandise,POP Animation Hanna Barbera Daffy As Shaggy Vinyl Figure,AR
03/22/23,JUN228108,Merchandise,POP Animation Hanna Barbera Lola As Daphne Vinyl Figure,AR
03/22/23,JUN228109,Merchandise,POP Animation Hanna Barbera Taz As Scooby Vinyl Figure,AR
03/22/23,SEP218574,Merchandise,POP Animation HunterxHunter Netero Vinyl Figure,AR
03/22/23,JUL228118,Merchandise,POP Deluxe My Hero Academia Kurogiri Hideout Vinyl Figure,AR
03/22/23,JAN228599,Merchandise,POP Deluxe Nightcrawler Teleporting Glow In The Dark Previews Exclusive Vinyl Figure,AR
03/22/23,JUL228110,Merchandise,POP Disney 100th Anniversary Aurora Vinyl Figure,AR
03/22/23,JUL228111,Merchandise,POP Disney 100th Anniversary Bert Vinyl Figure,AR
03/22/23,JUL228112,Merchandise,POP Disney 100th Anniversary Cinderella Vinyl Figure,AR
03/22/23,JUL228113,Merchandise,POP Disney 100th Anniversary Elsa Vinyl Figure,AR
03/22/23,JUL228114,Merchandise,POP Disney 100th Anniversary Mary Poppins Vinyl Figure,AR
03/22/23,JUL228115,Merchandise,POP Disney 100th Anniversary Mirabel Glow In The Dark Vinyl Figure,AR
03/22/23,JUL228116,Merchandise,POP Disney 100th Anniversary Tiana Vinyl Figure,AR
03/22/23,JUL228117,Merchandise,POP Disney 100th Anniversary Walt With Dumbo And Tim Vinyl Figure,AR
03/22/23,JUL228136,Merchandise,POP Marvel I Am Groot Groot Marie Hair Vinyl Figure,AR
03/22/23,JUL228137,Merchandise,POP Marvel I Am Groot Groot PJs Dancing Vinyl Figure,AR
03/22/23,JUL228138,Merchandise,POP Marvel I Am Groot Groot PJs With Book Vinyl Figure,AR
03/22/23,JUL228139,Merchandise,POP Marvel I Am Groot Groot PJs With Cheese Puffs Vinyl Figure,AR
03/22/23,JUL228140,Merchandise,POP Marvel I Am Groot Groot PJs With Detonator Vinyl Figure,AR
03/22/23,JUL228141,Merchandise,POP Marvel I Am Groot Groot PJs With Grunds Vinyl Figure,AR
03/22/23,JUL228142,Merchandise,POP Moments Disney 100th Anniversary Rapunzel And Flynn Vinyl Figure,AR
03/22/23,MAR229771,Merchandise,POP Movie Luck Bob Vinyl Figure,AR
03/22/23,MAR229774,Merchandise,POP Movie Luck Sam With Chase Vinyl Figure,AR
03/22/23,JUL228146,Merchandise,PO P Movie Poster Disney Alice In Wonderland Vinyl Figure,AR
03/22/23,JUL228147,Merchandise,POP Movie Poster Disney Cinderella Vinyl Figure,AR
03/22/23,JUL228149,Merchandise,POP Movies Dungeons And Dragons 2023 Doric Vinyl Figure,AR
03/22/23,JUL228150,Merchandise,POP Movies Dungeons And Dragons 2023 Edgin Vinyl Figure,AR
03/22/23,JUL228151,Merchandise,POP Movies Dungeons And Dragons 2023 Forge Vinyl Figure,AR
03/22/23,JUL228152,Merchandise,POP Movies Dungeons And Dragons 2023 Holga Vinyl Figure,AR
03/22/23,JUL228153,Merchandise,POP Movies Dungeons And Dragons 2023 Simon Vinyl Figure,AR
03/22/23,JUL228154,Merchandise,POP Movies Dungeons And Dragons 2023 Xenk Vinyl Figure,AR
03/22/23,JUN228166,Merchandise,POP Ride Super Deluxe Hannabarbera Mystery Machine With Bugs Vinyl Figure,AR
03/22/23,FEB229968,Merchandise,POP Rocks Flavor Flav Vinyl Figure,AR
03/22/23,MAR229792,Merchandise,POP Rocks Megadeath Vic Rattlehead Vinyl Figure,AR
03/22/23,JUN228168,Merchandise,POP Rocks Pantera 4 Pack Vinyl Figure,AR
03/22/23,MAR229793,Merchandise,POP Rocks Twiztid 2 Pack Vinyl Figure,AR
03/22/23,JUN228176,Merchandise,POP Super Attack On Titan Season 4 Cart Titan Vinyl Figure,AR
03/22/23,JUL228202,Merchandise,POP TV Gilligan's Island Gilligan Vinyl Figure,AR
03/22/23,JUL228203,Merchandise,POP TV Gilligan's Island Ginger Vinyl Figure,AR
03/22/23,JUL228204,Merchandise,POP TV Gilligan's Island Lovey Vinyl Figure,AR
03/22/23,JUL228205,Merchandise,POP TV Gilligan's Island Mary Ann Vinyl Figure,AR
03/22/23,JUL228206,Merchandise,POP TV Gilligan's Island Professor With Radio Vinyl Figure,AR
03/22/23,JUL228207,Merchandise,POP TV Gilligan's Island The Skipper Vinyl Figure,AR
03/22/23,JUL228208,Merchandise,POP TV Gilligan's Island Thurston Vinyl Figure,AR
03/22/23,JUN228183,Merchandise,POP WWE Bianca Belair Wrestlemania 38 Vinyl Figure,AR
03/22/23,MAY228326,Merchandise,Ray Harryhausen's Centaur Soft Vinyl Statue,AR
03/22/23,MAY228327,Merchandise,Ray Harryhausen's Centaur Soft Vinyl Statue (Deluxe Version),AR
03/22/23,APR228128,Merchandise,Ray Harryhausen's Cyclops 1/8 Scale Unpainted Plastic Model Kit,AR
03/22/23,MAY229653,Merchandise,Ray Harryhausen's Gwangi Soft Vinyl Model Kit,AR
03/22/23,MAY229300,Merchandise,Ray Harryhausen's Medusa Soft Vinyl Statue,AR
03/22/23,MAY229301,Merchandise,Ray Harryhausen's Medusa Soft Vinyl Statue (Deluxe Version),AR
03/22/23,MAY228660,Merchandise,Robo-Dou Tekkaman Blade Figure (Retail Edition),AR
03/22/23,MAR229106,Merchandise,Star Wars EAA-161 Death Trooper Action Figure,AR
03/22/23,MAY228693,Merchandise,Star Wars EAA-162 Shoretrooper Action Figure,AR
03/22/23,MAR229375,Merchandise,Star Wars EAA-163 Darth Vader Action Figure,AR
03/22/23,APR228022,Merchandise,Star Wars EAA-164 Stormtrooper Action Figure,AR
03/22/23,MAR228426,Merchandise,Teenage Mutant Ninja Turtles Mirage Comics Fugitoid 7 Inch Action Figure,AR
03/22/23,MAY229273,Merchandise,Thor Love And Thunder LS-090 Mjolnir Life Size Statue,AR
03/22/23,MAY228658,Merchandise,Toon Tumblers Moon Knight Mr. Knight Pint Glass,AR
03/22/23,MAY228659,Merchandise,Toon Tumblers Moon Knight Pint Glass,AR
03/22/23,AUG228514,Merchandise,Transformers MDLX Cliffjumper Previews Exclusive Small Scale Articulated Figure,AR
03/22/23,DEC228392,Merchandise,Universal Monsters Dracula Carfax Abbey Ultimate 7 Inch Action Figure,AR
03/22/23,MAY228855,Merchandise,Universal Monsters Retro Glow In The Dark 7 Inch Action Figure Assortment,AR
03/22/23,MAY229797,Merchandise,Vampirella 2.0 1/8 Scale Plastic Model Kit (Jose Gonzalez Edition),AR
03/22/23,MAR229073,Merchandise,Vinyl Soda Icon NASA Astronaut With Chase Vinyl Figure,AR
03/22/23,JUL228222,Merchandise,Vinyl Soda Marvel What If Loki Frost Giant With Chase Vinyl Figure,AR
03/22/23,JUL228226,Merchandise,Vinyl Soda Marvel What If Star-Lord Tchalla With Chase Vinyl Figure,AR
03/22/23,JUL228227,Merchandise,Vinyl Soda Marvel What If Strange Supreme With Chase Vinyl Figure,AR
03/22/23,MAR229084,Merchandise,Vinyl Soda Star Wars Obi-Wan With Chase Vinyl Figure,AR
03/22/23,JAN228841,Merchandise,Vinyl Soda Star Wars Padme With Chase Vinyl Figure,AR
03/22/23,MAR229088,Merchandise,Vinyl Soda The Nightmare Before Christmas Mayor Blacklight With Chase Vinyl Figure,AR
03/22/23,OCT218154,Merchandise,Walking Dead Maggie Rhee 1/6 Scale Action Figure,AR
03/22/23,OCT220510,Merchandise,Witcher 3 The Wild Hunt Geralt Toussaint Tourney Armor Figure,AR
03/22/23,OCT220512,Merchandise,Witcher 3 The Wild Hunt Imlerith Figure,AR
03/22/23,OCT220511,Merchandise,Witcher 3 The Wild Hunt Vesemir Figure,AR
03/22/23,AUG228261,Merchandise,Wonders Of The Wild Series T-Rex Polyresin Statue (Deluxe Version),AR
03/22/23,OCT228334,Merchandise,X-Men Legends 60th Anniversary Storm/Forge/Jubilee 6 Inch Action Figure 3 Pack,AR

